trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
65,06:05:00,06:05:00,37600,200,1.1
67,06:30:00,06:30:00,37500,100,0
67,06:35:00,06:35:00,37600,200,1.1
69,07:00:00,07:00:00,37500,100,0
69,07:05:00,07:05:00,37600,200,1.1
71,07:30:00,07:30:00,37500,100,0
71,07:35:00,07:35:00,37600,200,1.1
72,08:30:00,08:30:00,37600,100,0
72,08:35:00,08:35:00,37500,200,1.1
73,08:45:00,08:45:00,37500,100,0
73,08:50:00,08:50:00,37600,200,1.1
74,09:45:00,09:45:00,37600,100,0
74,09:50:00,09:50:00,37500,200,1.1
75,10:00:00,10:00:00,37500,100,0
75,10:05:00,10:05:00,37600,200,1.1
76,11:00:00,11:00:00,37600,100,0
76,11:05:00,11:05:00,37500,200,1.1
77,11:30:00,11:30:00,37500,100,0
77,11:35:00,11:35:00,37600,200,1.1
78,12:30:00,12:30:00,37600,100,0
78,12:35:00,12:35:00,37500,200,1.1
79,12:45:00,12:45:00,37500,100,0
79,12:50:00,12:50:00,37600,200,1.1
80,13:45:00,13:45:00,37600,100,0
80,13:50:00,13:50:00,37500,200,1.1
81,14:00:00,14:00:00,37500,100,0
81,14:05:00,14:05:00,37600,200,1.1
82,15:00:00,15:00:00,37600,100,0
82,15:05:00,15:05:00,37500,200,1.1
83,15:15:00,15:15:00,37500,100,0
83,15:20:00,15:20:00,37600,200,1.1
84,16:15:00,16:15:00,37600,100,0
84,16:20:00,16:20:00,37500,200,1.1
85,16:30:00,16:30:00,37500,100,0
85,16:35:00,16:35:00,37600,200,1.1
86,17:30:00,17:30:00,37600,100,0
86,17:35:00,17:35:00,37500,200,1.1
87,17:45:00,17:45:00,37500,100,0
87,17:50:00,17:50:00,37600,200,1.1
88,18:45:00,18:45:00,37600,100,0
88,18:50:00,18:50:00,37500,200,1.1
89,19:00:00,19:00:00,37500,100,0
89,19:05:00,19:05:00,37600,200,1.1
90,20:00:00,20:00:00,37600,100,0
90,20:05:00,20:05:00,37500,200,1.1
9052,15:00:00,15:00:00,19100,100,0
9052,15:04:00,15:06:00,19000,200,1.16
9052,15:08:00,15:08:00,18900,300,2.88
9052,15:09:00,15:09:00,18800,400,4.24
9052,15:14:00,15:14:00,18700,500,8.06
9052,15:19:00,15:19:00,18600,600,11.61
9052,15:21:00,15:22:00,18400,700,12.61
9052,15:29:00,15:30:00,18500,800,18.72
9052,15:37:00,15:37:00,18100,900,25.6
9052,15:44:00,15:45:00,17800,1000,32.98
9052,15:54:00,15:54:00,17300,1100,44.26
9052,16:01:00,16:01:00,16500,1200,55.16
9052,16:03:00,16:03:00,16300,1300,59.26
9052,16:06:00,16:06:00,16100,1400,65.42
9052,16:14:00,16:14:00,15400,1500,80.38
9052,16:18:00,16:19:00,15200,1600,85.88
9052,16:25:00,16:25:00,14600,1700,96.39
9052,16:32:00,16:33:00,14100,1800,107.38
9052,16:45:00,16:46:00,12900,1900,131.57
9052,16:57:00,16:58:00,11600,2000,155.32
9052,17:07:00,17:08:00,10900,2100,170.47
9052,17:15:00,17:15:00,10200,2200,183.68
9052,17:20:00,17:21:00,9700,2300,191.52
9052,17:28:00,17:28:00,9400,2400,199.48
9052,17:34:00,17:34:00,9000,2500,207.52
91,20:15:00,20:15:00,37500,100,0
91,20:20:00,20:20:00,37600,200,1.1
9171,06:10:00,06:10:00,100,100,0
9171,06:16:00,06:16:00,400,200,6.79
9171,06:19:00,06:20:00,600,300,9.93
9171,06:26:00,06:26:00,1000,400,20.38
9171,06:32:00,06:32:00,1700,500,33.78
9171,06:34:00,06:34:00,1900,600,38.25
9171,06:39:00,06:39:00,2600,700,50.42
9171,06:57:00,06:57:00,4500,800,88.82
9171,07:00:00,07:01:00,4700,900,94.08
9171,07:10:00,07:10:00,5700,1000,113.63
9171,07:15:00,07:15:00,6300,1100,122.15
9171,07:25:00,07:25:00,7300,1200,143.53
9171,07:30:00,07:30:00,8000,1300,155.16
9171,07:35:00,07:35:00,8600,1400,165.34
9171,07:44:00,07:45:00,9000,1500,180.88
9171,07:49:00,07:49:00,9400,1600,188.92
9171,07:53:00,07:53:00,9700,1700,196.88
9171,07:57:00,07:57:00,10200,1800,204.72
9171,08:03:00,08:03:00,10900,1900,217.93
9171,08:10:00,08:10:00,11600,2000,233.08
9171,08:21:00,08:21:00,12900,2100,256.83
9171,08:32:00,08:32:00,14100,2200,281.02
9171,08:38:00,08:38:00,14600,2300,292.01
9171,08:45:00,08:46:00,15200,2400,302.52
9171,08:49:00,08:49:00,15400,2500,308.02
9171,08:59:00,08:59:00,16100,2600,322.98
9171,09:02:00,09:02:00,16300,2700,329.14
9171,09:05:00,09:05:00,16500,2800,333.24
9171,09:11:00,09:11:00,17300,2900,344.14
9171,09:18:00,09:18:00,17800,3000,355.42
9171,09:23:00,09:23:00,18100,3100,362.8
9171,09:28:00,09:28:00,18500,3200,369.68
9171,09:32:00,09:32:00,18400,3300,375.79
9171,09:33:00,09:33:00,18600,3400,376.79
9171,09:36:00,09:36:00,18700,3500,380.34
9171,09:40:00,09:40:00,18800,3600,384.16
9171,09:41:00,09:41:00,18900,3700,385.52
9171,09:43:00,09:45:00,19000,3800,387.24
9171,09:48:00,09:48:00,19100,3900,388.4
9173,10:00:00,10:00:00,100,100,0
9173,10:07:00,10:07:00,400,200,6.79
9173,10:10:00,10:11:00,600,300,9.93
9173,10:17:00,10:17:00,1000,400,20.38
9173,10:24:00,10:24:00,1700,500,33.78
9173,10:27:00,10:28:00,1900,600,38.25
9173,10:35:00,10:35:00,2600,700,50.42
9173,10:52:00,10:52:00,4500,800,88.82
9173,10:55:00,10:56:00,4700,900,94.08
9173,11:06:00,11:06:00,5700,1000,113.63
9173,11:11:00,11:12:00,6300,1100,122.15
9173,11:22:00,11:22:00,7300,1200,143.53
9173,11:27:00,11:27:00,8000,1300,155.16
9173,11:32:00,11:32:00,8600,1400,165.34
9173,11:39:00,11:41:00,9000,1500,180.88
9173,11:47:00,11:47:00,9400,1600,188.92
9173,11:54:00,11:55:00,9700,1700,196.88
9173,12:00:00,12:00:00,10200,1800,204.72
9173,12:07:00,12:08:00,10900,1900,217.93
9173,12:17:00,12:17:00,11600,2000,233.08
9173,12:27:00,12:27:00,12900,2100,256.83
9173,12:39:00,12:39:00,14100,2200,281.02
9173,12:45:00,12:45:00,14600,2300,292.01
9173,12:51:00,12:52:00,15200,2400,302.52
9173,12:55:00,12:55:00,15400,2500,308.02
9173,13:04:00,13:04:00,16100,2600,322.98
9173,13:07:00,13:07:00,16300,2700,329.14
9173,13:10:00,13:10:00,16500,2800,333.24
9173,13:17:00,13:17:00,17300,2900,344.14
9173,13:25:00,13:25:00,17800,3000,355.42
9173,13:31:00,13:31:00,18100,3100,362.8
9173,13:38:00,13:39:00,18500,3200,369.68
9173,13:45:00,13:45:00,18400,3300,375.79
9173,13:46:00,13:46:00,18600,3400,376.79
9173,13:50:00,13:50:00,18700,3500,380.34
9173,13:55:00,13:55:00,18800,3600,384.16
9173,13:56:00,13:56:00,18900,3700,385.52
9173,13:59:00,14:01:00,19000,3800,387.24
9173,14:05:00,14:05:00,19100,3900,388.4
9176,14:45:00,14:45:00,19100,100,0
9176,14:49:00,14:51:00,19000,200,1.16
9176,14:53:00,14:53:00,18900,300,2.88
9176,14:54:00,14:54:00,18800,400,4.24
9176,14:59:00,14:59:00,18700,500,8.06
9176,15:04:00,15:04:00,18600,600,11.61
9176,15:05:00,15:05:00,18400,700,12.61
9176,15:11:00,15:12:00,18500,800,18.72
9176,15:18:00,15:18:00,18100,900,25.6
9176,15:24:00,15:24:00,17800,1000,32.98
9176,15:32:00,15:32:00,17300,1100,44.26
9176,15:39:00,15:39:00,16500,1200,55.16
9176,15:41:00,15:41:00,16300,1300,59.26
9176,15:44:00,15:44:00,16100,1400,65.42
9176,15:52:00,15:52:00,15400,1500,80.38
9176,15:56:00,15:57:00,15200,1600,85.88
9176,16:03:00,16:03:00,14600,1700,96.39
9176,16:09:00,16:09:00,14100,1800,107.38
9176,16:21:00,16:21:00,12900,1900,131.57
9176,16:32:00,16:32:00,11600,2000,155.32
9176,16:40:00,16:41:00,10900,2100,170.47
9176,16:48:00,16:48:00,10200,2200,183.68
9176,16:53:00,16:54:00,9700,2300,191.52
9176,17:01:00,17:01:00,9400,2400,199.48
9176,17:07:00,17:09:00,9000,2500,207.52
9176,17:16:00,17:16:00,8600,2600,223.06
9176,17:20:00,17:20:00,8000,2700,233.24
9176,17:26:00,17:26:00,7300,2800,244.87
9176,17:36:00,17:37:00,6300,2900,266.25
9176,17:42:00,17:42:00,5700,3000,274.77
9176,17:52:00,17:53:00,4700,3100,294.32
9176,17:56:00,17:56:00,4500,3200,299.58
9176,18:13:00,18:13:00,2600,3300,337.98
9176,18:20:00,18:21:00,1900,3400,350.15
9176,18:24:00,18:24:00,1700,3500,354.62
9176,18:31:00,18:31:00,1000,3600,368.02
9176,18:37:00,18:38:00,600,3700,378.47
9176,18:41:00,18:41:00,400,3800,381.61
9176,18:50:00,18:50:00,100,3900,388.4
9178,19:55:00,19:55:00,19100,100,0
9178,19:58:00,20:00:00,19000,200,1.16
9178,20:01:00,20:01:00,18900,300,2.88
9178,20:02:00,20:02:00,18800,400,4.24
9178,20:05:00,20:05:00,18700,500,8.06
9178,20:09:00,20:09:00,18600,600,11.61
9178,20:09:00,20:09:00,18400,700,12.61
9178,20:14:00,20:14:00,18500,800,18.72
9178,20:19:00,20:19:00,18100,900,25.6
9178,20:24:00,20:24:00,17800,1000,32.98
9178,20:31:00,20:31:00,17300,1100,44.26
9178,20:37:00,20:37:00,16500,1200,55.16
9178,20:39:00,20:39:00,16300,1300,59.26
9178,20:43:00,20:43:00,16100,1400,65.42
9178,20:52:00,20:52:00,15400,1500,80.38
9178,20:56:00,20:57:00,15200,1600,85.88
9178,21:04:00,21:04:00,14600,1700,96.39
9178,21:10:00,21:10:00,14100,1800,107.38
9178,21:21:00,21:21:00,12900,1900,131.57
9178,21:32:00,21:32:00,11600,2000,155.32
9178,21:39:00,21:39:00,10900,2100,170.47
9178,21:45:00,21:45:00,10200,2200,183.68
9178,21:49:00,21:49:00,9700,2300,191.52
9178,21:53:00,21:53:00,9400,2400,199.48
9178,21:58:00,21:59:00,9000,2500,207.52
9178,22:06:00,22:06:00,8600,2600,223.06
9178,22:10:00,22:10:00,8000,2700,233.24
9178,22:16:00,22:16:00,7300,2800,244.87
9178,22:27:00,22:27:00,6300,2900,266.25
9178,22:31:00,22:31:00,5700,3000,274.77
9178,22:42:00,22:43:00,4700,3100,294.32
9178,22:46:00,22:46:00,4500,3200,299.58
9178,23:03:00,23:03:00,2600,3300,337.98
9178,23:09:00,23:09:00,1900,3400,350.15
9178,23:11:00,23:11:00,1700,3500,354.62
9178,23:17:00,23:17:00,1000,3600,368.02
9178,23:23:00,23:24:00,600,3700,378.47
9178,23:26:00,23:26:00,400,3800,381.61
9178,23:33:00,23:33:00,100,3900,388.4
92,21:15:00,21:15:00,37600,100,0
92,21:20:00,21:20:00,37500,200,1.1
9273,11:05:00,11:05:00,47300,100,0
9273,11:17:00,11:17:00,46300,200,18.65
9273,11:22:00,11:23:00,45800,300,28.93
9273,11:26:00,11:26:00,45600,400,36.97
9273,11:38:00,11:38:00,44400,500,59.67
9273,11:43:00,11:44:00,44000,600,67.67
9273,11:48:00,11:48:00,43500,700,77.79
9273,11:52:00,11:52:00,43100,800,85.57
9273,12:01:00,12:01:00,42400,900,102.7
9273,12:12:00,12:13:00,41400,1000,124.16
9273,12:24:00,12:25:00,40500,1100,142.49
9273,12:41:00,12:41:00,1000,1200,165.32
9273,12:48:00,12:48:00,1700,1300,178.72
9273,12:51:00,12:52:00,1900,1400,183.19
9273,12:59:00,12:59:00,2600,1500,195.36
9273,13:16:00,13:16:00,4500,1600,233.76
9273,13:19:00,13:20:00,4700,1700,239.02
9273,13:30:00,13:30:00,5700,1800,258.57
9273,13:35:00,13:36:00,6300,1900,267.09
9273,13:46:00,13:46:00,7300,2000,288.47
9273,13:51:00,13:51:00,8000,2100,300.1
9273,13:56:00,13:56:00,8600,2200,310.28
9273,14:03:00,14:05:00,9000,2300,325.82
9273,14:11:00,14:11:00,9400,2400,333.86
9273,14:18:00,14:19:00,9700,2500,341.82
9273,14:24:00,14:24:00,10200,2600,349.66
9273,14:31:00,14:32:00,10900,2700,362.87
9273,14:40:00,14:40:00,11600,2800,378.02
9273,14:51:00,14:51:00,12900,2900,401.77
9273,15:03:00,15:03:00,14100,3000,425.96
9273,15:09:00,15:09:00,14600,3100,436.95
9273,15:15:00,15:16:00,15200,3200,447.46
9273,15:19:00,15:19:00,15400,3300,452.96
9273,15:28:00,15:28:00,16100,3400,467.92
9273,15:32:00,15:32:00,16300,3500,474.08
9273,15:35:00,15:35:00,16500,3600,478.18
9273,15:42:00,15:42:00,17300,3700,489.08
9273,15:50:00,15:50:00,17800,3800,500.36
9273,15:56:00,15:56:00,18100,3900,507.74
9273,16:03:00,16:04:00,18500,4000,514.62
9273,16:10:00,16:10:00,18400,4100,520.73
9273,16:11:00,16:11:00,18600,4200,521.73
9273,16:15:00,16:15:00,18700,4300,525.28
9273,16:20:00,16:20:00,18800,4400,529.1
9273,16:21:00,16:21:00,18900,4500,530.46
9273,16:24:00,16:26:00,19000,4600,532.18
9273,16:30:00,16:30:00,19100,4700,533.34
93,21:30:00,21:30:00,37500,100,0
93,21:35:00,21:35:00,37600,200,1.1
94,22:30:00,22:30:00,37600,100,0
94,22:35:00,22:35:00,37500,200,1.1
95,22:45:00,22:45:00,37500,100,0
95,22:50:00,22:50:00,37600,200,1.1
96,23:45:00,23:45:00,37600,100,0
96,23:50:00,23:50:00,37500,200,1.1
weekday_2002,05:30:00,05:30:00,23100,100,0
weekday_2002,05:35:00,05:35:00,22900,200,4.46
weekday_2002,05:40:00,05:41:00,22700,300,9.13
weekday_2002,05:49:00,05:49:00,22400,400,18.08
weekday_2002,05:55:00,05:55:00,22000,500,23.83
weekday_2002,06:05:00,06:05:00,21500,600,30.89
weekday_2002,06:11:00,06:11:00,21300,700,34.79
weekday_2002,06:24:00,06:24:00,20900,800,45.24
weekday_2002,06:30:00,06:30:00,20500,900,50.04
weekday_2002,06:33:00,06:33:00,20402,1000,52.5
weekday_2002,06:36:00,06:37:00,20400,1100,55.1
weekday_2002,06:48:00,06:54:00,19900,1200,66
weekday_2002,07:00:00,07:01:00,19600,1300,72.34
weekday_2002,07:07:00,07:07:00,19400,1400,75.44
weekday_2002,07:12:00,07:12:00,19300,1500,78.74
weekday_2002,07:14:00,07:15:00,19205,1600,79.44
weekday_2002,07:20:00,07:27:00,19100,1700,81.56
weekday_2002,07:30:00,07:31:00,19000,1800,82.72
weekday_2002,07:34:00,07:35:00,18900,1900,84.44
weekday_2002,07:37:00,07:38:00,18800,2000,85.8
weekday_2002,07:43:00,07:44:00,50000,2100,88.146
weekday_2002,07:47:00,07:48:00,50300,2200,90.296
weekday_2002,07:49:00,07:50:00,50400,2300,91.246
weekday_2002,07:52:00,07:52:00,50500,2400,92.496
weekday_2002,07:56:00,07:56:00,50600,2500,95.446
weekday_2003,05:03:00,05:03:00,50000,100,0
weekday_2003,05:08:00,05:09:00,18800,200,2.346
weekday_2003,05:11:00,05:12:00,18900,300,3.706
weekday_2003,05:15:00,05:16:00,19000,400,5.426
weekday_2003,05:19:00,05:21:00,19100,500,6.586
weekday_2003,05:27:00,05:28:00,19205,600,8.706
weekday_2003,05:29:00,05:30:00,19300,700,9.406
weekday_2003,05:35:00,05:36:00,19400,800,12.706
weekday_2003,05:42:00,05:43:00,19600,900,15.806
weekday_2003,05:50:00,05:51:00,19900,1000,22.146
weekday_2003,06:02:00,06:02:00,20400,1100,33.046
weekday_2004,05:30:00,05:30:00,25100,100,0
weekday_2004,05:46:00,05:47:00,23900,200,24.96
weekday_2004,05:59:00,06:00:00,23100,300,39.14
weekday_2004,06:05:00,06:05:00,22900,400,43.6
weekday_2004,06:10:00,06:11:00,22700,500,48.27
weekday_2004,06:19:00,06:19:00,22400,600,57.22
weekday_2004,06:25:00,06:25:00,22000,700,62.97
weekday_2004,06:35:00,06:35:00,21500,800,70.03
weekday_2004,06:41:00,06:41:00,21300,900,73.93
weekday_2004,06:54:00,06:54:00,20900,1000,84.38
weekday_2004,07:00:00,07:00:00,20500,1100,89.18
weekday_2004,07:03:00,07:03:00,20402,1200,91.64
weekday_2004,07:06:00,07:07:00,20400,1300,94.24
weekday_2004,07:18:00,07:19:00,19900,1400,105.14
weekday_2004,07:25:00,07:26:00,19600,1500,111.48
weekday_2004,07:32:00,07:32:00,19400,1600,114.58
weekday_2004,07:37:00,07:37:00,19300,1700,117.88
weekday_2004,07:39:00,07:40:00,19205,1800,118.58
weekday_2004,07:45:00,07:52:00,19100,1900,120.7
weekday_2004,07:55:00,07:56:00,19000,2000,121.86
weekday_2004,07:59:00,08:00:00,18900,2100,123.58
weekday_2004,08:02:00,08:03:00,18800,2200,124.94
weekday_2004,08:08:00,08:09:00,50000,2300,127.286
weekday_2004,08:12:00,08:13:00,50300,2400,129.436
weekday_2004,08:14:00,08:15:00,50400,2500,130.386
weekday_2004,08:17:00,08:17:00,50500,2600,131.636
weekday_2004,08:21:00,08:21:00,50600,2700,134.586
weekday_2007,05:50:00,05:50:00,50600,100,0
weekday_2007,05:53:00,05:54:00,50500,200,2.95
weekday_2007,05:56:00,05:57:00,50400,300,4.2
weekday_2007,05:58:00,05:59:00,50300,400,5.15
weekday_2007,06:02:00,06:03:00,50000,500,7.3
weekday_2007,06:08:00,06:09:00,18800,600,9.646
weekday_2007,06:11:00,06:12:00,18900,700,11.006
weekday_2007,06:15:00,06:16:00,19000,800,12.726
weekday_2007,06:19:00,06:21:00,19100,900,13.886
weekday_2007,06:27:00,06:28:00,19205,1000,16.006
weekday_2007,06:29:00,06:30:00,19300,1100,16.706
weekday_2007,06:35:00,06:36:00,19400,1200,20.006
weekday_2007,06:42:00,06:43:00,19600,1300,23.106
weekday_2007,06:50:00,06:51:00,19900,1400,29.446
weekday_2007,07:02:00,07:43:00,20400,1500,40.346
weekday_2007,07:46:00,07:46:00,20402,1600,42.806
weekday_2007,07:49:00,07:49:00,20500,1700,45.266
weekday_2007,07:57:00,07:57:00,20900,1800,50.066
weekday_2007,08:10:00,08:10:00,21300,1900,60.516
weekday_2007,08:16:00,08:16:00,21500,2000,64.416
weekday_2007,08:23:00,08:23:00,22000,2100,71.476
weekday_2007,08:29:00,08:29:00,22400,2200,77.226
weekday_2007,08:36:00,08:37:00,22700,2300,86.176
weekday_2007,08:42:00,08:43:00,22900,2400,90.846
weekday_2007,08:48:00,08:48:00,23100,2500,95.306
weekday_2007,09:01:00,09:01:00,23900,2600,109.486
weekday_2007,09:18:00,09:18:00,25100,2700,134.446
weekday_2008,06:05:00,06:05:00,25100,100,0
weekday_2008,06:21:00,06:22:00,23900,200,24.96
weekday_2008,06:34:00,06:35:00,23100,300,39.14
weekday_2008,06:40:00,06:40:00,22900,400,43.6
weekday_2008,06:45:00,06:46:00,22700,500,48.27
weekday_2008,06:54:00,06:54:00,22400,600,57.22
weekday_2008,07:00:00,07:00:00,22000,700,62.97
weekday_2008,07:10:00,07:10:00,21500,800,70.03
weekday_2008,07:16:00,07:16:00,21300,900,73.93
weekday_2008,07:29:00,07:29:00,20900,1000,84.38
weekday_2008,07:35:00,07:35:00,20500,1100,89.18
weekday_2008,07:38:00,07:38:00,20402,1200,91.64
weekday_2008,07:41:00,07:42:00,20400,1300,94.24
weekday_2008,07:53:00,07:54:00,19900,1400,105.14
weekday_2008,08:00:00,08:01:00,19600,1500,111.48
weekday_2008,08:07:00,08:07:00,19400,1600,114.58
weekday_2008,08:12:00,08:12:00,19300,1700,117.88
weekday_2008,08:14:00,08:15:00,19205,1800,118.58
weekday_2008,08:20:00,08:27:00,19100,1900,120.7
weekday_2008,08:30:00,08:31:00,19000,2000,121.86
weekday_2008,08:34:00,08:35:00,18900,2100,123.58
weekday_2008,08:37:00,08:38:00,18800,2200,124.94
weekday_2008,08:43:00,08:44:00,50000,2300,127.286
weekday_2008,08:47:00,08:48:00,50300,2400,129.436
weekday_2008,08:49:00,08:50:00,50400,2500,130.386
weekday_2008,08:52:00,08:52:00,50500,2600,131.636
weekday_2008,08:56:00,08:56:00,50600,2700,134.586
weekday_2010,08:46:00,08:46:00,19100,100,0
weekday_2010,08:49:00,08:50:00,19000,200,1.16
weekday_2010,08:53:00,08:54:00,18900,300,2.88
weekday_2010,08:56:00,08:57:00,18800,400,4.24
weekday_2010,09:02:00,09:03:00,50000,500,6.586
weekday_2010,09:06:00,09:07:00,50300,600,8.736
weekday_2010,09:08:00,09:09:00,50400,700,9.686
weekday_2010,09:11:00,09:11:00,50500,800,10.936
weekday_2010,09:15:00,09:15:00,50600,900,13.886
weekday_2011,07:30:00,07:30:00,50600,100,0
weekday_2011,07:33:00,07:34:00,50500,200,2.95
weekday_2011,07:36:00,07:37:00,50400,300,4.2
weekday_2011,07:38:00,07:39:00,50300,400,5.15
weekday_2011,07:42:00,07:43:00,50000,500,7.3
weekday_2011,07:48:00,07:49:00,18800,600,9.646
weekday_2011,07:51:00,07:52:00,18900,700,11.006
weekday_2011,07:55:00,07:56:00,19000,800,12.726
weekday_2011,07:59:00,08:01:00,19100,900,13.886
weekday_2011,08:07:00,08:08:00,19205,1000,16.006
weekday_2011,08:09:00,08:10:00,19300,1100,16.706
weekday_2011,08:15:00,08:16:00,19400,1200,20.006
weekday_2011,08:22:00,08:23:00,19600,1300,23.106
weekday_2011,08:30:00,08:31:00,19900,1400,29.446
weekday_2011,08:42:00,08:43:00,20400,1500,40.346
weekday_2011,08:46:00,08:46:00,20402,1600,42.806
weekday_2011,08:49:00,08:49:00,20500,1700,45.266
weekday_2011,08:57:00,08:57:00,20900,1800,50.066
weekday_2011,09:10:00,09:10:00,21300,1900,60.516
weekday_2011,09:16:00,09:16:00,21500,2000,64.416
weekday_2011,09:23:00,09:23:00,22000,2100,71.476
weekday_2011,09:29:00,09:29:00,22400,2200,77.226
weekday_2011,09:36:00,09:37:00,22700,2300,86.176
weekday_2011,09:42:00,09:43:00,22900,2400,90.846
weekday_2011,09:48:00,09:48:00,23100,2500,95.306
weekday_2011,10:01:00,10:01:00,23900,2600,109.486
weekday_2011,10:18:00,10:18:00,25100,2700,134.446
weekday_2012,08:45:00,08:45:00,20400,100,0
weekday_2012,08:56:00,08:57:00,19900,200,10.9
weekday_2012,09:03:00,09:04:00,19600,300,17.24
weekday_2012,09:10:00,09:10:00,19400,400,20.34
weekday_2012,09:15:00,09:15:00,19300,500,23.64
weekday_2012,09:17:00,09:18:00,19205,600,24.34
weekday_2012,09:23:00,09:25:00,19100,700,26.46
weekday_2012,09:28:00,09:29:00,19000,800,27.62
weekday_2012,09:32:00,09:33:00,18900,900,29.34
weekday_2012,09:35:00,09:36:00,18800,1000,30.7
weekday_2012,09:41:00,09:42:00,50000,1100,33.046
weekday_2012,09:45:00,09:46:00,50300,1200,35.196
weekday_2012,09:47:00,09:48:00,50400,1300,36.146
weekday_2012,09:50:00,09:50:00,50500,1400,37.396
weekday_2012,09:54:00,09:54:00,50600,1500,40.346
weekday_2013,08:05:00,08:05:00,50600,100,0
weekday_2013,08:08:00,08:09:00,50500,200,2.95
weekday_2013,08:11:00,08:12:00,50400,300,4.2
weekday_2013,08:13:00,08:14:00,50300,400,5.15
weekday_2013,08:17:00,08:18:00,50000,500,7.3
weekday_2013,08:23:00,08:24:00,18800,600,9.646
weekday_2013,08:26:00,08:27:00,18900,700,11.006
weekday_2013,08:30:00,08:31:00,19000,800,12.726
weekday_2013,08:34:00,08:34:00,19100,900,13.886
weekday_2014,09:51:00,09:51:00,19100,100,0
weekday_2014,09:54:00,09:55:00,19000,200,1.16
weekday_2014,09:58:00,09:59:00,18900,300,2.88
weekday_2014,10:01:00,10:02:00,18800,400,4.24
weekday_2014,10:07:00,10:08:00,50000,500,6.586
weekday_2014,10:11:00,10:12:00,50300,600,8.736
weekday_2014,10:13:00,10:14:00,50400,700,9.686
weekday_2014,10:16:00,10:16:00,50500,800,10.936
weekday_2014,10:20:00,10:20:00,50600,900,13.886
weekday_2015,08:30:00,08:30:00,50600,100,0
weekday_2015,08:33:00,08:34:00,50500,200,2.95
weekday_2015,08:36:00,08:37:00,50400,300,4.2
weekday_2015,08:38:00,08:39:00,50300,400,5.15
weekday_2015,08:42:00,08:43:00,50000,500,7.3
weekday_2015,08:48:00,08:49:00,18800,600,9.646
weekday_2015,08:51:00,08:52:00,18900,700,11.006
weekday_2015,08:55:00,08:56:00,19000,800,12.726
weekday_2015,08:59:00,09:01:00,19100,900,13.886
weekday_2015,09:07:00,09:08:00,19205,1000,16.006
weekday_2015,09:09:00,09:10:00,19300,1100,16.706
weekday_2015,09:15:00,09:16:00,19400,1200,20.006
weekday_2015,09:22:00,09:23:00,19600,1300,23.106
weekday_2015,09:30:00,09:31:00,19900,1400,29.446
weekday_2015,09:42:00,09:43:00,20400,1500,40.346
weekday_2015,09:46:00,09:46:00,20402,1600,42.806
weekday_2015,09:49:00,09:49:00,20500,1700,45.266
weekday_2015,09:57:00,09:57:00,20900,1800,50.066
weekday_2015,10:10:00,10:10:00,21300,1900,60.516
weekday_2015,10:16:00,10:16:00,21500,2000,64.416
weekday_2015,10:23:00,10:23:00,22000,2100,71.476
weekday_2015,10:29:00,10:29:00,22400,2200,77.226
weekday_2015,10:36:00,10:37:00,22700,2300,86.176
weekday_2015,10:42:00,10:43:00,22900,2400,90.846
weekday_2015,10:48:00,10:48:00,23100,2500,95.306
weekday_2015,11:01:00,11:01:00,23900,2600,109.486
weekday_2015,11:18:00,11:18:00,25100,2700,134.446
weekday_2016,08:05:00,08:05:00,25100,100,0
weekday_2016,08:21:00,08:22:00,23900,200,24.96
weekday_2016,08:34:00,08:35:00,23100,300,39.14
weekday_2016,08:40:00,08:40:00,22900,400,43.6
weekday_2016,08:45:00,08:46:00,22700,500,48.27
weekday_2016,08:54:00,08:54:00,22400,600,57.22
weekday_2016,09:00:00,09:00:00,22000,700,62.97
weekday_2016,09:10:00,09:10:00,21500,800,70.03
weekday_2016,09:16:00,09:16:00,21300,900,73.93
weekday_2016,09:29:00,09:29:00,20900,1000,84.38
weekday_2016,09:35:00,09:35:00,20500,1100,89.18
weekday_2016,09:38:00,09:38:00,20402,1200,91.64
weekday_2016,09:41:00,09:47:00,20400,1300,94.24
weekday_2016,09:58:00,09:59:00,19900,1400,105.14
weekday_2016,10:05:00,10:06:00,19600,1500,111.48
weekday_2016,10:12:00,10:12:00,19400,1600,114.58
weekday_2016,10:17:00,10:17:00,19300,1700,117.88
weekday_2016,10:19:00,10:20:00,19205,1800,118.58
weekday_2016,10:25:00,10:27:00,19100,1900,120.7
weekday_2016,10:30:00,10:31:00,19000,2000,121.86
weekday_2016,10:34:00,10:35:00,18900,2100,123.58
weekday_2016,10:37:00,10:38:00,18800,2200,124.94
weekday_2016,10:43:00,10:44:00,50000,2300,127.286
weekday_2016,10:47:00,10:48:00,50300,2400,129.436
weekday_2016,10:49:00,10:50:00,50400,2500,130.386
weekday_2016,10:52:00,10:52:00,50500,2600,131.636
weekday_2016,10:56:00,10:56:00,50600,2700,134.586
weekday_2017,09:00:00,09:00:00,50600,100,0
weekday_2017,09:03:00,09:04:00,50500,200,2.95
weekday_2017,09:06:00,09:07:00,50400,300,4.2
weekday_2017,09:08:00,09:09:00,50300,400,5.15
weekday_2017,09:12:00,09:13:00,50000,500,7.3
weekday_2017,09:18:00,09:19:00,18800,600,9.646
weekday_2017,09:21:00,09:22:00,18900,700,11.006
weekday_2017,09:25:00,09:26:00,19000,800,12.726
weekday_2017,09:29:00,09:29:00,19100,900,13.886
